area_code,area_name,feature_snapshot_date,historical_2025_use_allowed,area_type_name,access_tier,coverage_status,operation_status,viewing_exhibition_buffer400_count,has_viewing_exhibition_buffer400,performance_culture_buffer400_count,has_performance_culture_buffer400,outdoor_park_buffer400_count,has_outdoor_park_buffer400,sports_activity_buffer400_count,has_sports_activity_buffer400,leisure_subtype_total_buffer400_count,leisure_subtype_diversity
3110110,상왕십리역 6번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,7,True,0,False,7,1
3130073,뚝도시장,2026-09-16,False,전통시장,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,2,True,0,False,4,2
3130072,성동용답상가시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3130071,성수역 골목형상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,2,True,6,True,0,False,9,3
3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,1,True,0,False,4,3
3130068,마장축산물시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,2,True,0,False,3,2
3130070,뚝섬역상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,2,True,5,True,0,False,9,3
3130067,왕십리도선동상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,2,True,0,False,5,3
3130066,행당시장상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,2,True,0,False,5,3
3130065,무학봉상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,5,True,0,False,6,2
3130064,금남시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3130063,신금호역 골목형상점가,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,2,True,0,False,2,1
3120052,성수역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,2,True,9,True,0,False,15,3
3120051,뚝섬역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,5,True,4,True,7,True,0,False,16,3
3120050,서울숲역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,1,True,3,True,0,False,8,3
3120049,왕십리역(왕십리),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,5,True,0,False,8,3
3120048,금호역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,6,True,0,False,6,1
3110138,송정체육공원,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,2,True,5,True,0,False,8,3
3110137,성수초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,2,True,6,True,0,False,10,3
3110111,대현산장미원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,7,True,0,False,7,1
3110100,옥수동우편취급국,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110101,옥정중학교,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110102,옥수역 6번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,2,True,0,False,2,1
3110103,옥수터널,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3110104,신금호역 4번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,5,True,0,False,5,1
3110108,성동구립금호도서관,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,5,True,0,False,5,1
3110109,금호삼성래미안아파트,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,6,True,0,False,6,1
3110129,성원어린이공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,1,True,4,True,0,False,8,3
3110130,답십리역 6번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,1,True,0,False,1,1
3110131,성수동카페거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,3,True,8,True,0,False,15,3
3110132,성수2가3동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,4,True,0,False,6,3
3110136,경수초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,1,True,6,True,0,False,11,3
3110105,금동어린이공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,5,True,0,False,5,1
3110106,금북초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,6,True,0,False,6,1
3110107,금호사거리,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3110112,행당역 2번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,5,True,0,False,6,2
3110113,응봉산,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,3,True,0,False,3,1
3110114,왕십리파출소,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,3,True,0,False,4,2
3110133,서울교통공사,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110134,성수119안전센터,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,2,True,0,False,4,2
3110135,성동세무서,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,2,True,5,True,0,False,9,3
3110115,상왕십리역 3번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3110116,청계천박물관,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,3,True,0,False,4,2
3110117,성동구보건소,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,3,True,0,False,4,2
3110118,왕십리역 9번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,3,True,0,False,6,3
3110119,마장지하차도,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,2,True,0,False,3,2
3110120,서울숲카페거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,2,True,0,False,0,False,5,2
3110121,한양대역 4번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3110122,마장역 2번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3110123,마장역 3번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,4,True,0,False,6,2
3110124,뚝섬역교차로,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,3,True,3,True,0,False,10,3
3110125,사근동살곶이상점가,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,2,True,0,False,5,2
3110126,서울숲역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,2,True,2,True,0,False,8,3
3110127,성수1가1동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,2,True,5,True,0,False,9,3
3110128,성원중학교,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,0,False,3,True,0,False,6,2
3110157,자양동우체국,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,3,True,0,False,3,1
3130076,능동로골목시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,0,False,0,False,1,1
3130075,노룬산시장(노룬산골목시장),2026-09-16,False,전통시장,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,1,True,0,False,2,2
3130074,영동교골목시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,2,True,0,False,3,2
3130084,신성시장(신성골목시장),2026-09-16,False,전통시장,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,2,True,0,False,2,1
3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,2,True,0,False,3,2
3130082,면곡골목시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,2,True,1,True,2,True,5,3
3130081,자양골목전통시장(자양골목시장),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3130080,자양종합시장(기능상실),2026-09-16,False,전통시장,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,3,True,0,False,3,1
3130079,한아름시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,4,True,0,False,7,3
3130078,화양제일골목시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,5,True,0,False,8,3
3130077,조양시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,3,True,0,False,5,3
3120061,올림픽대교북단,2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3120060,강변역(테크노마트),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,2,True,0,False,3,2
3120059,구삼강변맛길,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,5,True,0,False,6,2
3120058,구의사거리,2026-09-16,False,발달상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,3,True,0,False,3,1
3120057,아차산역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,3,True,0,False,4,2
3120056,구의역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,6,True,0,False,6,1
3120055,군자역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,1,True,1,True,0,False,5,3
3120054,어린이대공원역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,3,True,4,True,0,False,10,3
3120053,건대입구역(건대),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,3,True,6,True,0,False,13,3
3110158,중곡3동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,3,True,2,True,2,True,7,3
3110159,구의역 4번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,5,True,0,False,8,3
3110160,광진경찰서,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110139,자양4동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110140,건대입구역 6번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,4,True,0,False,7,3
3110141,건대입구역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,7,True,0,False,8,2
3110142,화양사거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,2,True,5,True,0,False,7,2
3110144,어린이대공원역 4번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,2,True,0,False,4,3
3110145,장안초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,2,True,1,True,0,False,5,3
3110146,신자초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,3,True,0,False,3,1
3110147,능동우편취급국,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,1,True,3,True,0,False,8,3
3110148,어린이대공원역 3번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,1,True,0,False,3,3
3110149,세종대학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,2,True,1,True,0,False,6,3
3110150,중곡1동 마을마당,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,1,True,0,False,3,2
3110151,자양한강도서관,2026-09-16,False,골목상권,exploration_25pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,5,True,0,False,5,1
3110152,중곡어린이공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,2,True,0,False,2,1
3110153,중곡1동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,1,True,0,False,3,2
3110156,군자역 5번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,4,True,2,True,0,False,0,False,6,2
3110174,아차산역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,2,True,0,False,3,2
3110175,푸른동산공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,4,True,0,False,4,1
3110178,장로회신학대학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,2,True,1,True,0,False,3,2
3110179,광나루역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,2,True,1,True,0,False,3,2
3110154,광진정말공원,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,5,True,0,False,5,1
3110155,광진구청,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,3,True,1,True,2,True,0,False,6,3
3110161,중곡역 3번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,3,True,2,True,2,True,7,3
3110162,군자역 4번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3110143,뚝섬유원지역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,0,False,0,False,1,1
3110176,해오름공원,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,2,True,0,False,2,1
3110177,동의초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110163,성자초등학교,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,3,True,0,False,3,1
3110164,아차산역 5번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,2,True,0,False,0,False,2,1
3110165,국립정신건강센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,1,True,0,False,2,2
3110166,구의1동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,3,True,0,False,3,1
3110167,용마초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,2,True,0,False,2,1
3110168,대원고등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,1,True,0,False,2,2
3110169,성동초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,5,True,0,False,6,2
3110170,동대부여고,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,3,True,0,False,3,1
3110171,중곡4동주민센터,2026-09-16,False,골목상권,base_50pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,2,True,0,False,2,1
3110172,광진초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,2,True,0,False,3,2
3110173,구남초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,3,True,0,False,4,2
3110180,광진정보도서관,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,1,True,0,False,2,2
3110181,신설동역 9번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,3,True,0,False,3,1
3130104,전곡시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3130103,이경시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,1,True,1,1
3130099,전농로터리시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3130098,회기시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3130102,이문제일시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,0,False,0,False,1,1
3130101,답십리현대시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3130100,답십리시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3130097,답십리 건축자재시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3130096,동부시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3130095,청량리전통시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3130094,청량리청과물시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3130093,동서시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130092,청량리농수산물시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3130091,청량종합도매시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3130090,청량리종합시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130089,청량리수산시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130088,경동시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130087,경동광성상가(경동시장),2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3130086,서울약령시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,1,True,0,False,0,False,3,2
3130085,용두시장,2026-09-16,False,전통시장,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3120067,장안동사거리,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,1,True,1,1
3120066,장한평역(장한평),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3120065,회기역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3120064,경희대학교(경희대),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3120063,청량리역(청량리),2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3120062,신설동역,2026-09-16,False,발달상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,2,True,0,False,2,1
3110227,답십리공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110226,장안1동주민센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110222,회기역 2번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110182,용두희망어린이공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110183,한국의류시험연구원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110206,텃골근린공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110207,시립대앞사거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110208,시조사삼거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110209,답십리 장령당공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,1,True,0,False,1,1
3110184,용두사거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110185,용두초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110186,종암초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110187,제기동역 6번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,1,True,0,False,3,3
3110188,용두동신동아아파트,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,2,True,0,False,3,2
3110189,제기동역 1번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,0,False,0,False,1,1
3110190,고대앞사거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3110195,동대문구청,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,1,True,0,False,3,3
3110196,홍릉근린공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3110197,세종대왕기념관교차로,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,0,False,0,False,1,1
3110198,동대문중앙새마을금고본점,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3110199,홍릉시장,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110200,동대문경찰서,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110201,전농119안전센터,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110202,전농1동주민센터(전농시장),2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110203,떡전교사거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110191,고려대역 6번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,2,True,0,False,0,False,0,False,2,1
3110192,동의보감타워,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,1,True,0,False,0,False,2,2
3110193,고려대역 4번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110194,홍파초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,1,True,0,False,0,False,0,False,1,1
3110204,간데메공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,1,True,0,False,1,1
3110205,경희대삼거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,1,True,0,False,0,False,1,1
3110228,장안근린공원,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110229,장평중학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110230,장안현대홈타운1차아파트,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110231,장안교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,4,True,4,1
3110232,동대부고,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,3,True,3,1
3110223,군자초등학교,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110224,외대앞역 2번,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
3110225,촬영소사거리,2026-09-16,False,골목상권,core_80pct_all_periods,source_snapshot_partial,mixed_source_status,0,False,0,False,0,False,0,False,0,0
